timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1537456302.821854,2.968834,1.503436,-0.214321,0.002921,-2.580181,-0.085878,0.011570,-0.997732,0.066302,-0.595920,0.440039,-0.410144,-14.624741,-48.741531,7.252808,,,,,,,
1537456302.851722,2.594854,1.492754,0.092010,0.271573,1.947389,-0.983087,0.040531,-0.996956,0.066594,-0.004597,-0.299522,0.957621,-12.478878,-48.970409,8.576904,,,,,,,
1537456302.881590,2.450007,1.471516,0.293962,0.045741,-1.341133,-1.406936,0.063210,-0.995076,0.076341,0.261680,-0.050075,-0.695512,-12.549393,-49.048767,8.182678,,,,,,,
1537456302.911458,2.362210,1.456681,0.372660,0.237738,0.388727,-0.391609,0.080029,-0.993496,0.080998,0.068683,0.137295,0.022319,-11.177830,-49.222992,8.683472,,,,,,,
1537456302.941325,2.298583,1.441075,0.424387,0.186653,-0.069681,-0.482078,0.096584,-0.991598,0.086050,-0.011043,-0.021998,0.242594,-10.639656,-49.225933,8.860352,,,,,,,
1537456302.971193,2.240036,1.423918,0.486959,0.125961,0.244357,-0.698218,0.114783,-0.989233,0.090795,-0.001517,0.014410,0.098368,-9.620640,-49.541759,9.222107,,,,,,,
1537456303.001061,2.187547,1.406844,0.540395,0.093905,-0.376488,-0.610533,0.133148,-0.986590,0.094404,0.020355,0.014559,-0.037977,-8.772575,-49.710819,9.563904,,,,,,,
1537456303.030929,2.120365,1.387423,0.601198,0.047895,0.268151,-0.813118,0.155497,-0.983234,0.095244,-0.045024,-0.188031,0.129472,-7.882809,-49.841145,9.759766,,,,,,,
1537456303.060797,2.072368,1.368660,0.654656,-0.001127,0.110947,-0.588273,0.176034,-0.979640,0.096528,0.132239,0.007365,0.039840,-6.888603,-50.098938,9.742432,,,,,,,
1537456303.090665,2.030223,1.353030,0.695896,0.007182,-0.055561,-0.589650,0.193647,-0.976382,0.095804,0.016772,-0.031415,-0.005731,-6.066936,-50.094124,9.764526,,,,,,,
1537456303.120532,2.002638,1.338227,0.726998,-0.005152,0.109074,-0.543434,0.209320,-0.973077,0.096465,-0.000946,-0.010992,0.009385,-5.359684,-50.153694,9.571289,,,,,,,
1537456303.150401,1.979428,1.323859,0.753797,0.023290,0.086772,-0.444098,0.224310,-0.969666,0.097127,0.096949,0.022934,-0.018285,-4.824444,-50.599197,9.798828,,,,,,,
1537456303.180269,1.973188,1.314582,0.759789,0.123365,-0.067747,-0.238598,0.233178,-0.967356,0.099244,0.074378,0.027720,0.051436,-4.325680,-50.441933,9.850891,,,,,,,
1537456303.210137,1.972003,1.307194,0.754936,0.134809,-0.425334,-0.229349,0.239869,-0.965458,0.101756,0.005798,0.028873,0.047047,-3.982059,-50.217411,9.922607,,,,,,,
1537456303.240005,1.965152,1.300014,0.755379,0.056346,-0.171208,-0.237050,0.246952,-0.963562,0.102770,-0.025486,-0.066635,0.019071,-3.654387,-50.524902,10.254150,,,,,,,
1537456303.269872,1.959005,1.291913,0.759819,0.061518,-0.057645,-0.271938,0.254796,-0.961363,0.104202,0.004466,-0.003511,-0.046448,-3.427759,-50.617573,10.149841,,,,,,,
1537456303.299740,1.951545,1.284349,0.766256,0.010806,-0.030223,-0.258887,0.262307,-0.959254,0.104997,-0.003549,-0.044805,0.027861,-2.886267,-50.580986,10.361145,,,,,,,
1537456303.329608,1.936771,1.275167,0.779679,-0.015067,-0.130475,-0.384179,0.272043,-0.956619,0.104258,-0.031320,-0.039643,0.081182,-2.849512,-50.541702,10.322998,,,,,,,
1537456303.359476,1.910660,1.263425,0.796965,-0.033636,-0.239030,-0.441518,0.285246,-0.953132,0.100858,0.025637,-0.134026,0.100619,-1.777597,-50.602764,10.281555,,,,,,,
1537456303.389344,1.883599,1.250373,0.817049,-0.071935,-0.250790,-0.504169,0.299680,-0.949102,0.096923,-0.021574,-0.037043,-0.010162,-1.302494,-50.652676,10.396606,,,,,,,
1537456303.419211,1.857355,1.237125,0.837272,-0.079465,-0.271974,-0.464438,0.314155,-0.944846,0.092572,0.030037,-0.016763,0.043277,-0.262812,-50.676647,10.368774,,,,,,,
1537456303.449079,1.832551,1.225452,0.852803,-0.031418,-0.444898,-0.386069,0.326986,-0.940959,0.087600,0.028376,-0.054097,0.030152,0.118286,-50.754738,10.252808,,,,,,,
1537456303.478947,1.807315,1.213750,0.867889,-0.096767,-0.292207,-0.465931,0.339773,-0.936933,0.081896,-0.033529,-0.025820,0.016142,1.169130,-50.942638,10.295349,,,,,,,
1537456303.508815,1.782065,1.200818,0.888055,-0.177559,-0.190530,-0.476909,0.353552,-0.932335,0.075826,0.007532,-0.020958,0.022395,1.563086,-50.984711,10.160706,,,,,,,
1537456303.538683,1.752775,1.187459,0.912833,-0.224967,-0.248401,-0.546464,0.367838,-0.927422,0.067687,-0.049387,-0.065697,-0.029922,2.361601,-51.019775,9.905273,,,,,,,
1537456303.568550,1.721268,1.171859,0.940016,-0.283123,-0.089022,-0.565910,0.384046,-0.921474,0.058228,-0.056425,-0.253407,-0.056992,2.924599,-51.013165,9.826965,,,,,,,
1537456303.598418,1.699593,1.154499,0.973512,-0.369783,0.422198,-0.699442,0.401024,-0.914593,0.051938,-0.355766,-0.530674,0.355289,3.815380,-51.374638,9.152100,,,,,,,
1537456303.628286,1.688479,1.126265,1.004909,-0.292583,0.322110,-1.204587,0.427058,-0.902812,0.050491,-0.139155,-0.043935,0.271516,5.229967,-51.287697,8.764893,,,,,,,
1537456303.658154,1.658964,1.090945,1.032616,-0.277190,-0.243769,-1.188886,0.459852,-0.887064,0.040649,-0.016065,-0.087485,0.118927,6.204849,-51.216618,8.660278,,,,,,,
1537456303.688022,1.631303,1.059341,1.053116,-0.230332,-0.403694,-0.686940,0.488549,-0.872033,0.029597,-0.195153,0.020837,0.035757,8.199747,-51.210503,8.278442,,,,,,,
1537456303.717889,1.548432,1.071024,1.058114,0.058127,-3.742649,0.881633,0.479104,-0.877692,-0.010717,-2.115808,0.207953,0.059850,8.594082,-51.135910,8.127136,,,,,,,
1537456303.747757,1.586715,1.110411,1.035401,0.533675,3.065054,1.538843,0.444235,-0.895882,0.007072,-1.562963,-0.073357,0.487480,7.012939,-51.376110,8.309570,,,,,,,
1537456303.777625,1.690172,1.158504,0.996711,0.326337,1.367103,1.652020,0.397857,-0.916205,0.047721,-0.645065,-0.289301,-0.040260,4.795441,-51.406265,8.955566,,,,,,,
1537456303.807493,1.724645,1.186866,0.964834,-0.037177,-1.625592,-0.743917,0.370140,-0.927200,0.057399,0.655128,-0.758957,0.042149,1.843908,-51.538452,9.565918,,,,,,,
1537456303.837361,1.690204,1.187503,0.965870,-0.324899,-1.533559,0.878746,0.371311,-0.927438,0.044549,0.944637,0.057199,-0.070031,2.253300,-51.460163,9.865784,,,,,,,
1537456303.867228,1.643481,1.206962,0.966972,-0.127280,-1.933698,-0.100770,0.354917,-0.934539,0.025842,-1.405958,0.339004,-0.094019,1.893150,-51.596050,9.976074,,,,,,,
1537456303.897096,1.666339,1.230459,0.941878,0.418324,1.957958,1.287059,0.332278,-0.942642,0.031844,-0.766650,-0.052063,0.275072,1.595974,-51.542984,10.015381,,,,,,,
1537456303.926964,1.688752,1.256359,0.915314,-0.022437,-0.441773,1.028198,0.307128,-0.950971,0.036397,0.487825,-0.359729,0.157924,-0.597406,-51.386761,10.696533,,,,,,,
1537456303.956832,1.682828,1.300406,0.898459,-0.011535,-0.717443,1.501039,0.265429,-0.963667,0.029861,-0.036425,-0.138949,-0.022186,-1.747646,-51.267296,10.807007,,,,,,,
1537456303.986700,1.700704,1.335538,0.868679,0.201700,-0.035016,1.020164,0.231124,-0.972454,0.030195,0.030640,-0.026279,-0.145170,-4.070694,-50.967415,11.209290,,,,,,,
1537456304.016567,1.816522,1.392782,0.773681,0.340115,1.295889,2.420516,0.171749,-0.984197,0.043074,-0.384151,0.020620,-0.130003,-5.469452,-50.769886,11.345581,,,,,,,
1537456304.046435,2.040039,1.447586,0.585198,0.214178,1.812962,1.899621,0.109602,-0.992419,0.055570,-0.153226,-0.183408,0.074725,-9.977642,-49.742760,11.664490,,,,,,,
1537456304.076303,2.369444,1.480746,0.316246,0.016691,1.651976,2.344976,0.062727,-0.995948,0.064411,0.782458,-0.361703,0.053188,-11.691010,-49.280499,11.444214,,,,,,,
1537456304.106171,-3.070748,1.508654,-0.522301,-0.082127,-0.308484,1.754016,-0.004394,-0.998070,0.061924,-0.120468,0.321632,-0.024250,-16.180157,-47.896866,10.491638,,,,,,,
1537456304.136039,-2.381312,1.482147,-1.176697,0.107245,1.779220,2.014761,-0.061002,-0.996073,0.064146,0.583737,-0.154241,0.134936,-17.804199,-47.021927,10.577026,,,,,,,
1537456304.165906,-2.080408,1.440161,-1.471264,-0.057622,-0.799109,1.805181,-0.113707,-0.991479,0.063545,0.565367,0.065607,-0.091423,-21.612957,-45.194859,9.855835,,,,,,,
1537456304.195774,-1.959169,1.385760,-1.611077,0.286910,0.052274,1.849447,-0.170278,-0.982930,0.069670,0.214651,0.113072,0.144319,-24.155235,-43.328995,10.640320,,,,,,,
1537456304.225642,-1.910323,1.340004,-1.629197,0.403036,1.487681,1.253071,-0.215688,-0.973485,0.076182,0.896322,-0.211237,0.201391,-25.502350,-42.100067,10.594421,,,,,,,
1537456304.255510,-1.898222,1.310036,-1.614290,0.281660,0.616266,0.487026,-0.244117,-0.966194,0.082914,1.406501,-0.111305,0.244142,-27.601498,-40.804192,10.117188,,,,,,,
1537456304.285378,-1.923036,1.323037,-1.572841,0.058203,-0.021406,-1.541856,-0.230173,-0.969464,0.084605,1.653788,-0.209430,0.130087,-27.874973,-40.816952,9.645630,,,,,,,
1537456304.315245,-2.031721,1.366679,-1.499709,-0.572686,-0.653735,-1.314956,-0.181547,-0.979240,0.090156,0.729078,-0.575188,0.444618,-25.694855,-42.275002,10.754333,,,,,,,
1537456304.345113,-2.180074,1.407298,-1.432023,-0.337255,-3.359248,-1.869893,-0.133479,-0.986664,0.093147,-1.038595,0.111054,-0.133141,-23.918392,-43.042992,11.920593,,,,,,,
1537456304.374981,-2.343583,1.443563,-1.228961,0.148090,3.818860,-1.193902,-0.090848,-0.991917,0.088585,0.160413,0.235172,0.369835,-21.696472,-44.739372,11.778931,,,,,,,
1537456304.404849,-2.536923,1.463472,-0.977078,0.103489,0.226209,-1.125318,-0.060894,-0.994246,0.088123,0.493755,-0.114305,-0.370700,-21.509560,-45.068939,10.613342,,,,,,,
1537456304.434717,-2.695812,1.467451,-0.828604,0.198504,-0.755290,-0.375081,-0.044478,-0.994665,0.093078,-0.001893,-0.086787,-0.231368,-20.388653,-45.732220,11.105408,,,,,,,
1537456304.464584,-2.910204,1.468016,-0.629198,0.232801,0.148728,-0.711464,-0.023529,-0.994723,0.099865,-0.068268,0.007067,0.171802,-19.731026,-45.905098,11.698364,,,,,,,
1537456304.494452,-3.095961,1.463220,-0.430939,0.258388,-0.005053,-0.710241,-0.004898,-0.994219,0.107254,0.008209,-0.009473,-0.057785,-18.958767,-46.385277,11.866455,,,,,,,
1537456304.524320,3.007396,1.456260,-0.258121,0.189633,-0.160385,-0.574225,0.015291,-0.993448,0.113258,0.051024,-0.001334,0.141487,-18.197823,-46.548363,12.081726,,,,,,,
1537456304.554188,2.876074,1.447983,-0.129025,0.155438,-0.037430,-0.533497,0.032147,-0.992468,0.118212,0.054828,-0.052057,0.087781,-17.226627,-46.742386,12.488525,,,,,,,
1537456304.584056,2.784294,1.439998,-0.038523,0.154480,-0.109929,-0.439369,0.045616,-0.991458,0.122188,0.001504,-0.016110,-0.052150,-16.671814,-46.831917,12.740173,,,,,,,
1537456304.613923,2.691732,1.428425,0.052982,0.197482,-0.026192,-0.560354,0.061699,-0.989882,0.127771,0.007256,-0.011842,0.055502,-15.998337,-47.226555,12.989197,,,,,,,
1537456304.643791,2.625066,1.418017,0.119247,0.133877,-0.108132,-0.341908,0.075158,-0.988352,0.132330,0.102744,-0.014944,0.011240,-15.737652,-47.276810,13.193298,,,,,,,
1537456304.673659,2.565295,1.408148,0.170196,0.160252,-0.254847,-0.423771,0.088241,-0.986802,0.135778,0.012437,0.009324,0.027628,-14.975327,-47.380135,13.408081,,,,,,,
1537456304.703527,2.526872,1.397392,0.209167,0.160484,-0.008902,-0.407152,0.099506,-0.985003,0.140950,-0.033817,-0.002775,0.020305,-14.565311,-47.643063,13.769165,,,,,,,
1537456304.733395,2.473984,1.386287,0.256092,0.117740,-0.471337,-0.431855,0.113585,-0.983026,0.144076,0.029115,0.046396,-0.006365,-13.874580,-47.895889,14.162231,,,,,,,
1537456304.763262,2.441516,1.376360,0.286204,0.153048,-0.060088,-0.356603,0.124483,-0.981157,0.147768,-0.005205,-0.020155,-0.005953,-13.028004,-47.868301,14.440491,,,,,,,
1537456304.793130,2.408194,1.365334,0.315583,0.137039,-0.388962,-0.451017,0.136570,-0.978967,0.151567,-0.012119,0.010613,-0.052018,-12.678883,-47.828262,14.464844,,,,,,,
1537456304.822998,2.356265,1.353496,0.354575,0.047378,-0.081206,-0.489572,0.152436,-0.976483,0.152458,-0.033555,-0.131549,0.152916,-11.762890,-48.009697,14.891113,,,,,,,
1537456304.852866,2.302216,1.341933,0.403096,-0.016277,-0.233301,-0.542116,0.168843,-0.973925,0.151533,-0.007390,0.001131,0.111468,-11.437107,-48.130264,15.027039,,,,,,,
1537456304.882733,2.252518,1.330904,0.447523,-0.004326,-0.208344,-0.470246,0.184491,-0.971364,0.149717,0.058719,0.021550,-0.013044,-10.435375,-48.347431,15.011230,,,,,,,
1537456304.912601,2.207804,1.319778,0.485478,-0.037611,-0.449849,-0.521028,0.199675,-0.968660,0.147740,-0.026366,0.008241,-0.032948,-9.768147,-48.535561,15.232422,,,,,,,
1537456304.942469,2.161610,1.307672,0.526017,-0.061471,-0.236116,-0.551399,0.216009,-0.965582,0.144885,-0.034795,-0.042185,0.023679,-8.795177,-48.640217,15.264465,,,,,,,
1537456304.972337,2.124632,1.296817,0.558711,-0.037603,-0.217117,-0.364891,0.230119,-0.962702,0.142305,0.113020,-0.009207,-0.005677,-8.177597,-48.776264,15.192749,,,,,,,
1537456305.002205,2.097999,1.288047,0.579654,-0.006450,-0.218470,-0.359427,0.241114,-0.960292,0.140369,0.014348,-0.016927,-0.028415,-7.566463,-48.874336,15.176941,,,,,,,
1537456305.032072,2.069968,1.277906,0.600623,-0.026133,-0.290571,-0.427592,0.253490,-0.957413,0.138210,-0.026881,-0.048949,0.022099,-7.103409,-48.813160,15.461121,,,,,,,
1537456305.061940,2.036015,1.266068,0.627219,-0.063048,-0.288540,-0.519105,0.268148,-0.953928,0.134601,-0.038747,-0.021398,0.060376,-6.222275,-49.058128,15.487305,,,,,,,
1537456305.091808,1.996235,1.252286,0.659696,-0.129246,-0.279663,-0.590633,0.285236,-0.949703,0.129244,-0.018878,-0.029163,0.047194,-5.712307,-48.931412,15.476929,,,,,,,
1537456305.121676,1.951298,1.236336,0.698891,-0.202369,-0.301901,-0.671346,0.304782,-0.944588,0.121911,-0.006595,-0.096199,0.055396,-4.300083,-49.374580,15.202820,,,,,,,
1537456305.151542,1.903975,1.220559,0.740107,-0.266979,-0.241292,-0.702785,0.324251,-0.939291,0.112217,-0.064363,-0.228616,0.023357,-3.796879,-49.572346,15.160156,,,,,,,
1537456305.181410,1.872769,1.202568,0.780588,-0.232804,0.557008,-0.728797,0.343675,-0.932967,0.107055,-0.093324,-0.293993,-0.022735,-2.417751,-49.850750,14.795593,,,,,,,
1537456305.211278,1.869327,1.185816,0.813721,-0.230131,0.821406,-0.670854,0.358931,-0.926806,0.110453,-0.214476,-0.170301,0.024145,-2.126740,-49.975075,14.274780,,,,,,,
1537456305.241146,1.837216,1.160808,0.855671,-0.319734,-0.000040,-1.064547,0.384536,-0.917126,0.104943,-0.080596,-0.040470,0.005684,-1.147173,-50.074631,13.989014,,,,,,,
1537456305.271014,1.802988,1.132881,0.896150,-0.293323,-0.008058,-1.108922,0.412673,-0.905638,0.097579,-0.069182,-0.003100,0.113206,-0.366364,-50.317310,13.768433,,,,,,,
1537456305.300881,1.761536,1.109448,0.928518,-0.465297,-0.729626,-0.237349,0.437083,-0.895453,0.084395,-0.347666,0.035513,0.228120,1.497017,-50.480713,13.288025,,,,,,,
1537456305.330749,1.644929,1.136364,0.942158,-0.226752,-3.684419,1.602888,0.419738,-0.907109,0.031174,-1.761489,0.266164,0.541260,2.060293,-50.587303,12.860962,,,,,,,
1537456305.360617,1.699627,1.183431,0.912117,0.376788,2.397563,1.502799,0.374619,-0.925908,0.048531,-1.505478,-0.164531,0.208595,0.687395,-50.647324,13.122742,,,,,,,
1537456305.390485,1.766867,1.228938,0.864080,0.371015,0.060367,1.512692,0.328814,-0.942133,0.065310,-0.423296,-0.230138,0.057783,-2.964212,-50.237320,13.536743,,,,,,,
1537456305.420352,1.742380,1.232605,0.860863,-0.126792,-1.069471,0.699779,0.326908,-0.943356,0.056649,1.310787,-0.179477,-0.022103,-2.858763,-50.264526,13.803528,,,,,,,
1537456305.450220,1.707542,1.262969,0.855881,0.015220,-1.570134,0.499515,0.300160,-0.952994,0.041303,-1.005970,0.201636,0.075457,-3.564068,-50.085709,14.210999,,,,,,,
1537456305.480088,1.690500,1.279685,0.837821,0.158329,-0.681290,0.949755,0.284961,-0.957926,0.034275,-0.373142,-0.318442,0.119137,-3.320385,-49.795410,14.537842,,,,,,,
1537456305.509956,1.707435,1.318381,0.807311,0.170179,-0.063107,1.333139,0.247415,-0.968312,0.034018,-0.597848,-0.111965,-0.052588,-5.163998,-49.519604,14.855042,,,,,,,
1537456305.539823,1.734887,1.329651,0.795671,0.080798,1.398420,-1.002860,0.235607,-0.971065,0.039012,0.766972,-0.645695,-0.328715,-6.210892,-49.504745,14.974915,,,,,,,
1537456305.569691,1.741096,1.340895,0.804537,-0.072846,0.726603,2.195653,0.224586,-0.973689,0.038621,0.179757,0.517237,0.119063,-6.734364,-49.391933,15.017334,,,,,,,
1537456305.599559,1.779838,1.377375,0.767262,-0.030536,0.482722,0.626967,0.188033,-0.981352,0.039889,-0.526045,-0.001558,0.259564,-8.060982,-48.899826,15.283081,,,,,,,
1537456305.629427,1.833092,1.405515,0.742149,-0.071414,1.850874,0.411383,0.158902,-0.986372,0.042662,0.268176,-0.464784,0.055955,-10.266907,-48.515808,14.951111,,,,,,,
1537456305.659294,1.985767,1.440323,0.664529,-0.000968,1.978795,1.991252,0.119062,-0.991500,0.052453,-0.116544,0.089904,0.027228,-11.659550,-48.528862,14.275513,,,,,,,
1537456305.689162,2.139238,1.475643,0.527957,-0.036325,1.295930,0.906466,0.080067,-0.995476,0.051145,0.025753,0.039376,0.368793,-14.945877,-47.508522,13.739929,,,,,,,
1537456305.719030,2.516623,1.505152,0.209364,-0.176890,1.197864,1.380624,0.038377,-0.997846,0.053195,0.586257,-0.186983,0.001141,-16.678719,-47.236389,13.275818,,,,,,,
1537456305.748898,-2.994370,1.523235,-0.583530,-0.083090,-1.403033,1.858518,-0.006974,-0.998869,0.047028,0.086213,0.213927,0.006560,-19.097786,-45.961342,12.863647,,,,,,,
1537456305.778765,-2.272215,1.490202,-1.301390,0.369928,1.248176,1.782360,-0.061501,-0.996754,0.051951,-0.189079,0.124714,0.230550,-20.335987,-45.307926,13.410522,,,,,,,
1537456305.808633,-2.054183,1.435859,-1.487601,0.480607,0.483779,1.997576,-0.119115,-0.990910,0.062526,0.193303,-0.020382,0.011540,-23.530888,-43.314034,13.288025,,,,,,,
1537456305.838501,-1.962960,1.374120,-1.584595,0.400425,-0.103351,2.075849,-0.180576,-0.980721,0.074684,0.400928,0.009316,-0.026741,-25.173023,-42.212532,13.561646,,,,,,,
1537456305.868369,-1.927345,1.319270,-1.607061,0.576596,0.927969,1.517354,-0.233230,-0.968534,0.086871,1.020797,-0.036135,0.150159,-28.054489,-39.733402,14.222107,,,,,,,
1537456305.898236,-1.913051,1.274307,-1.618230,0.268164,-1.109597,1.373734,-0.275218,-0.956368,0.098054,1.143703,-0.161521,-0.118394,-29.240231,-38.464981,14.285706,,,,,,,
1537456305.928104,-1.953919,1.252287,-1.613750,0.294602,-0.075116,-0.086107,-0.290447,-0.949703,0.117061,0.904278,-0.270603,0.520680,-29.835690,-36.712456,16.092529,,,,,,,
1537456305.957972,-1.969503,1.271982,-1.558024,0.474942,-0.306280,-1.222582,-0.271296,-0.955686,0.114289,1.096964,-0.485476,-0.353074,-29.819637,-37.402279,15.447937,,,,,,,
1537456305.987840,-2.050345,1.321527,-1.512034,-0.104479,-2.938991,-1.339685,-0.218869,-0.969093,0.113820,-0.226032,-0.570733,-0.611653,-28.705284,-38.624001,15.628479,,,,,,,
1537456306.017707,-2.194612,1.370028,-1.408335,0.050258,1.115091,-1.848563,-0.161861,-0.979914,0.116489,-0.229252,0.339792,0.399899,-25.211018,-40.620422,17.271790,,,,,,,
1537456306.047575,-2.285583,1.401557,-1.243328,0.140514,1.607488,-1.348613,-0.127206,-0.985713,0.110400,0.298898,0.004573,-0.129901,-24.869125,-41.064533,16.317688,,,,,,,
1537456306.077443,-2.413100,1.419093,-1.115253,0.083831,-0.704181,-0.469897,-0.100608,-0.988515,0.112763,0.446433,-0.092311,-0.147843,-24.029388,-42.248917,15.847595,,,,,,,
1537456306.107311,-2.544546,1.426612,-1.011163,0.141655,-0.841935,-0.826292,-0.080780,-0.989623,0.118827,-0.320374,-0.011689,0.002511,-23.483810,-42.687508,16.338562,,,,,,,
1537456306.137178,-2.740505,1.436473,-0.806355,0.165057,0.918773,-0.993978,-0.052284,-0.990992,0.123289,0.027031,0.030909,0.139894,-21.909927,-43.189842,16.788696,,,,,,,
1537456306.167047,-2.949486,1.441308,-0.587498,0.085233,-0.273069,-0.964259,-0.024654,-0.991628,0.126752,0.046260,-0.047633,0.020938,-21.442909,-43.445625,16.745117,,,,,,,
1537456306.196914,-3.137508,1.441200,-0.398657,0.083862,-0.007831,-0.755057,-0.000528,-0.991614,0.129233,0.031168,-0.007547,-0.015387,-19.868893,-44.260269,17.168091,,,,,,,
1537456306.226783,2.977214,1.436396,-0.228826,0.129889,0.039964,-0.765227,0.021927,-0.990982,0.132191,0.016342,-0.026871,-0.050220,-19.362850,-44.678047,17.074219,,,,,,,
1537456306.256649,2.830164,1.428005,-0.080441,0.084142,-0.002045,-0.675270,0.043606,-0.989823,0.135462,0.074711,-0.013046,0.059942,-18.165855,-44.936790,17.317932,,,,,,,
1537456306.286517,2.701859,1.420269,0.040872,-0.000174,-0.408097,-0.674595,0.063838,-0.988692,0.135693,-0.030619,0.047225,0.058322,-17.863636,-45.364433,17.384521,,,,,,,
1537456306.316386,2.601224,1.411477,0.144620,0.012896,0.174456,-0.528389,0.081615,-0.987336,0.136041,0.119114,-0.027267,0.023459,-16.787411,-45.734524,17.540283,,,,,,,
1537456306.346253,2.529375,1.403039,0.212331,0.038517,-0.503114,-0.499553,0.095956,-0.985962,0.136646,-0.064905,0.054916,-0.074314,-16.366119,-45.924026,17.392090,,,,,,,
1537456306.376121,2.475504,1.392415,0.266514,0.111256,0.008545,-0.449429,0.109640,-0.984132,0.139508,0.008280,-0.023680,-0.014096,-15.506756,-46.170998,17.777039,,,,,,,
1537456306.405988,2.437138,1.382546,0.305465,0.093419,-0.031577,-0.356059,0.121196,-0.982333,0.142595,0.039876,0.003223,0.029173,-14.981514,-46.187923,18.096191,,,,,,,
1537456306.435857,2.397463,1.374095,0.336333,0.100477,-0.043137,-0.295530,0.132375,-0.980717,0.143778,0.056682,-0.077114,0.068945,-14.548527,-46.518703,18.155029,,,,,,,
1537456306.465724,2.378076,1.365706,0.356020,0.129163,-0.030401,-0.268785,0.140822,-0.979043,0.147123,0.032762,0.013772,0.010531,-14.396702,-46.731812,18.244263,,,,,,,
1537456306.495591,2.360002,1.357410,0.370913,0.115961,-0.133264,-0.255005,0.149173,-0.977319,0.150313,0.030621,-0.003042,0.012117,-13.780651,-46.369888,18.464417,,,,,,,
1537456306.525460,2.323665,1.348573,0.396049,0.067388,-0.234022,-0.316823,0.160831,-0.975410,0.150694,0.042568,-0.041604,0.095095,-13.354767,-46.545715,18.691895,,,,,,,
1537456306.555327,2.293980,1.341189,0.420275,0.017405,-0.167001,-0.325314,0.170628,-0.973756,0.150616,-0.008412,0.031770,0.069080,-12.718750,-46.707500,19.148682,,,,,,,
1537456306.585195,2.259784,1.333496,0.448850,-0.008119,-0.223736,-0.342312,0.181454,-0.971976,0.149452,0.015568,-0.019326,0.012047,-12.111874,-46.911732,19.168884,,,,,,,
1537456306.615062,2.225977,1.325257,0.477962,-0.018424,-0.155138,-0.382859,0.192747,-0.970006,0.148109,-0.008420,-0.014765,0.013177,-11.719769,-46.969421,19.132446,,,,,,,
1537456306.644931,2.195913,1.317250,0.504007,-0.011499,-0.160096,-0.292563,0.203403,-0.968029,0.146788,0.076520,0.013927,0.005678,-11.028126,-47.120731,19.325073,,,,,,,
1537456306.674798,2.172376,1.310626,0.522936,-0.000505,-0.190175,-0.274614,0.212083,-0.966346,0.145586,0.007628,0.001899,0.025755,-10.894993,-47.367310,19.429749,,,,,,,
1537456306.704665,2.145791,1.303462,0.544053,-0.047759,-0.210487,-0.348662,0.221681,-0.964478,0.143658,-0.047059,-0.046950,0.075733,-10.030090,-47.443081,19.468384,,,,,,,
1537456306.734534,2.115419,1.294729,0.568934,-0.037824,-0.222327,-0.335048,0.233136,-0.962135,0.141217,0.063343,0.013679,0.018176,-9.646191,-47.494564,19.524292,,,,,,,
1537456306.764401,2.085991,1.286359,0.592069,-0.047169,-0.218276,-0.398657,0.244190,-0.959820,0.138260,-0.023212,0.002636,0.006271,-8.806911,-47.583698,19.672424,,,,,,,
1537456306.794268,2.044640,1.274222,0.624817,-0.122372,-0.390277,-0.582723,0.260044,-0.956343,0.133353,-0.054432,-0.047517,0.053597,-8.342087,-47.733742,19.783813,,,,,,,
1537456306.824136,2.000844,1.261786,0.660389,-0.167728,-0.378803,-0.529286,0.276423,-0.952635,0.126789,-0.007807,-0.031786,-0.011082,-7.268372,-48.012508,19.770935,,,,,,,
1537456306.854004,1.951168,1.248398,0.702798,-0.280623,-0.236450,-0.623636,0.294194,-0.948478,0.117632,-0.009862,-0.077279,0.055113,-6.622978,-48.117985,19.404846,,,,,,,
1537456306.883872,1.899213,1.234555,0.751658,-0.358886,-0.077900,-0.636097,0.312306,-0.944001,0.106420,0.014156,-0.176497,0.156291,-5.224648,-48.628246,19.028809,,,,,,,
1537456306.913739,1.861569,1.220698,0.800278,-0.357866,0.548111,-0.618582,0.328590,-0.939339,0.098332,-0.077110,-0.226738,0.109172,-4.941040,-48.888950,18.757202,,,,,,,
1537456306.943608,1.831519,1.203299,0.847443,-0.366121,0.100318,-0.853015,0.347137,-0.933229,0.092615,-0.232452,-0.118269,-0.049539,-4.073578,-49.353065,18.241943,,,,,,,
1537456306.973475,1.785868,1.178430,0.894494,-0.362152,-0.054936,-0.967153,0.373564,-0.924007,0.081605,-0.033629,-0.103642,-0.045121,-3.442770,-49.522720,17.897705,,,,,,,
1537456307.003342,1.750133,1.149911,0.931450,-0.205810,0.004660,-0.973228,0.402015,-0.912727,0.072879,-0.102455,-0.045402,0.128461,-1.660572,-49.961143,17.543762,,,,,,,
1537456307.033211,1.726786,1.151489,0.946907,-0.167151,-2.655802,0.720055,0.402184,-0.913371,0.063251,-1.835015,0.044185,-0.631076,-1.166380,-50.058868,17.290894,,,,,,,
